  _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   ____M,_ftlb |   ____L,_ftlb |   ____N,_ftlb |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm | 
    139.78224 |     139.72534 |     140.32683 |     140.07068 |     160.85854 |     161.48524 |     161.48523 |  -42385.68359 |  -34321.81250 |    2866.89868 |       0.01062 |      -0.00069 |       0.00025 |       2.38629 |       0.37522 |      56.78830 |      55.40211 |       5.85044 |      -0.06155 |      56.80976 |      -3.46235 |      -0.01279 |      51.94456 |       4.40953 |     293.15567 |     281.54785 |       1.00000 |     307.52939 |      51.50000 |       4.00000 |   28102.33789 |    -165.16524 |  -49567.71875 |      60.06119 |      -4.93608 |     -39.74589 |   55639.50000 |       9.15708 | 
    139.69841 |     139.66890 |     140.26720 |     140.01512 |     160.76207 |     161.41661 |     161.41664 |  -42948.90625 |  -15928.04883 |    3296.67114 |       0.00963 |      -0.00305 |       0.00034 |       2.44367 |       0.36273 |      56.79045 |      55.40423 |       5.88106 |      -0.06189 |      56.81333 |      -3.43559 |      -0.01831 |      51.94460 |       4.40962 |     291.73685 |     279.94357 |       1.00000 |     306.07272 |      51.50000 |       4.00000 |   28108.32031 |    -165.65483 |  -49571.67578 |      60.03994 |      -4.90041 |     -39.72671 |   55663.01953 |       9.16095 | 
    139.61575 |     139.61371 |     140.20888 |     139.96098 |     160.66695 |     161.34949 |     161.34949 |  -42143.41797 |  -20250.84766 |    2835.81567 |       0.00863 |      -0.00461 |       0.00044 |       2.49588 |       0.34059 |      56.79314 |      55.40689 |       5.90524 |      -0.06063 |      56.81688 |      -3.40754 |      -0.02278 |      51.94464 |       4.40971 |     290.31540 |     278.34491 |       1.00000 |     304.60217 |      51.50000 |       4.00000 |   28114.36133 |    -166.14580 |  -49575.67188 |      60.01930 |      -4.86321 |     -39.70797 |   55686.77734 |       9.16486 | 
    139.53595 |     139.56169 |     140.15373 |     139.91002 |     160.57510 |     161.28604 |     161.28604 |  -42528.67188 |    -141.86847 |    3344.29980 |       0.00765 |      -0.00508 |       0.00053 |       2.54195 |       0.31211 |      56.79629 |      55.41001 |       5.92312 |      -0.05808 |      56.82031 |      -3.37932 |      -0.02637 |      51.94467 |       4.40980 |     288.91943 |     276.76999 |       1.00000 |     303.14868 |      51.50000 |       4.00000 |   28120.34180 |    -166.62843 |  -49579.62891 |      59.99993 |      -4.82593 |     -39.69027 |   55710.30859 |       9.16874 | 
    139.45833 |     139.51256 |     140.10153 |     139.86201 |     160.48578 |     161.22597 |     161.22597 |  -41349.18750 |    2916.33618 |    3132.54004 |       0.00667 |      -0.00482 |       0.00063 |       2.58240 |       0.28403 |      56.79996 |      55.41365 |       5.93505 |      -0.05480 |      56.82354 |      -3.35077 |      -0.02890 |      51.94471 |       4.40988 |     287.53619 |     275.21957 |       1.00000 |     301.69952 |      51.50000 |       4.00000 |   28126.32031 |    -167.10716 |  -49583.58203 |      59.98169 |      -4.78837 |     -39.67361 |   55733.82031 |       9.17261 | 
    139.38274 |     139.46608 |     140.05203 |     139.81673 |     160.39879 |     161.16901 |     161.16904 |  -39799.82031 |    3308.48584 |    2797.78296 |       0.00573 |      -0.00445 |       0.00072 |       2.61753 |       0.25787 |      56.80412 |      55.41779 |       5.94142 |      -0.05092 |      56.82650 |      -3.32197 |      -0.03093 |      51.94474 |       4.40997 |     286.16025 |     273.73520 |       1.00000 |     300.24966 |      51.50000 |       4.00000 |   28132.31836 |    -167.58386 |  -49587.55078 |      59.96442 |      -4.75061 |     -39.65802 |   55757.39844 |       9.17649 | 
    139.30966 |     139.42270 |     140.00563 |     139.77444 |     160.31470 |     161.11562 |     161.11563 |  -37911.89063 |    3202.83179 |    2418.20215 |       0.00483 |      -0.00409 |       0.00080 |       2.64741 |       0.23380 |      56.80870 |      55.42234 |       5.94260 |      -0.04655 |      56.82920 |      -3.29325 |      -0.03254 |      51.94478 |       4.41006 |     284.79636 |     272.14630 |       1.00000 |     298.80530 |      51.50000 |       4.00000 |   28138.31641 |    -168.05688 |  -49591.51563 |      59.94827 |      -4.71308 |     -39.64356 |   55780.99219 |       9.18037 | 
    139.23930 |     139.38316 |     139.96317 |     139.73601 |     160.23373 |     161.06674 |     161.06674 |  -35640.55859 |    3142.82056 |    2023.71814 |       0.00398 |      -0.00374 |       0.00086 |       2.67227 |       0.21179 |      56.81366 |      55.42727 |       5.93902 |      -0.04177 |      56.83165 |      -3.26479 |      -0.03371 |      51.94481 |       4.41015 |     283.44583 |     270.64526 |       1.00000 |     297.36877 |      51.50000 |       4.00000 |   28144.30664 |    -168.52579 |  -49595.47656 |      59.93359 |      -4.67602 |     -39.63043 |   55804.56250 |       9.18425 | 
    139.17174 |     139.34796 |     139.92506 |     139.70184 |     160.15598 |     161.02289 |     161.02287 |  -33100.83203 |    4454.68750 |    1677.67908 |       0.00319 |      -0.00325 |       0.00092 |       2.69246 |       0.19217 |      56.81894 |      55.43251 |       5.93114 |      -0.03675 |      56.83397 |      -3.23669 |      -0.03439 |      51.94485 |       4.41023 |     282.10556 |     269.18198 |       1.00000 |     295.93753 |      51.50000 |       4.00000 |   28150.30469 |    -168.99162 |  -49599.44531 |      59.92064 |      -4.63959 |     -39.61868 |   55828.14453 |       9.18813 | 
    139.10735 |     139.31712 |     139.89136 |     139.67198 |     160.08188 |     160.98410 |     160.98410 |  -30551.58008 |    3523.02051 |    1241.67798 |       0.00245 |      -0.00283 |       0.00096 |       2.70827 |       0.17525 |      56.82445 |      55.43800 |       5.91945 |      -0.03159 |      56.83609 |      -3.20917 |      -0.03465 |      51.94489 |       4.41032 |     280.77914 |     267.65729 |       1.00000 |     294.51657 |      51.50000 |       4.00000 |   28156.29102 |    -169.45314 |  -49603.40234 |      59.90941 |      -4.60405 |     -39.60831 |   55851.68750 |       9.19201 | 
    139.04620 |     139.29044 |     139.86186 |     139.64622 |     160.01152 |     160.95015 |     160.95015 |  -27231.41797 |    2786.50952 |     716.04858 |       0.00179 |      -0.00250 |       0.00099 |       2.72010 |       0.16045 |      56.83016 |      55.44369 |       5.90415 |      -0.02632 |      56.83809 |      -3.18201 |      -0.03458 |      51.94492 |       4.41041 |     279.46310 |     266.14105 |       1.00000 |     293.10284 |      51.50000 |       4.00000 |   28162.28125 |    -169.91153 |  -49607.36328 |      59.89985 |      -4.56912 |     -39.59925 |   55875.24219 |       9.19588 | 
    138.98856 |     139.26761 |     139.83624 |     139.62444 |     159.94518 |     160.92068 |     160.92070 |  -43004.53516 |    1925.50989 |     315.74921 |       0.00083 |      -0.00225 |       0.00100 |       2.72729 |       0.14732 |      56.83596 |      55.44945 |       5.88336 |      -0.02102 |      56.83998 |      -3.15402 |      -0.03423 |      51.94495 |       4.41050 |     278.15869 |     264.72220 |       1.00000 |     291.69809 |      51.50000 |       4.00000 |   28168.27148 |    -170.36639 |  -49611.32031 |      59.89191 |      -4.53328 |     -39.59144 |   55898.79688 |       9.19976 | 
    138.93460 |     139.24872 |     139.81462 |     139.60646 |     159.88309 |     160.89580 |     160.89580 |  -39589.58984 |    2319.72925 |     -24.29658 |      -0.00013 |      -0.00201 |       0.00100 |       2.72886 |       0.13549 |      56.84179 |      55.45526 |       5.85781 |      -0.01574 |      56.84180 |      -3.12688 |      -0.03351 |      51.94499 |       4.41059 |     276.86569 |     263.28964 |       1.00000 |     290.30261 |      51.50000 |       4.00000 |   28174.26172 |    -170.81776 |  -49615.28125 |      59.88556 |      -4.49865 |     -39.58477 |   55922.36328 |       9.20364 | 
    138.88454 |     139.23369 |     139.79689 |     139.59215 |     159.82547 |     160.87538 |     160.87537 |  -36086.01953 |    2513.32568 |    -365.46353 |      -0.00100 |      -0.00174 |       0.00100 |       2.72523 |       0.12516 |      56.84758 |      55.46102 |       5.82842 |      -0.01060 |      56.84358 |      -3.10110 |      -0.03241 |      51.94503 |       4.41067 |     275.58441 |     261.73981 |       1.00000 |     288.91754 |      51.50000 |       4.00000 |   28180.24805 |    -171.26555 |  -49619.23828 |      59.88074 |      -4.46586 |     -39.57918 |   55945.90625 |       9.20751 | 
    138.83847 |     139.22235 |     139.78290 |     139.58141 |     159.77246 |     160.85930 |     160.85930 |  -32549.34961 |    2582.62622 |    -684.21588 |      -0.00179 |      -0.00145 |       0.00098 |       2.71688 |       0.11642 |      56.85331 |      55.46672 |       5.79578 |      -0.00568 |      56.84533 |      -3.07680 |      -0.03097 |      51.94506 |       4.41076 |     274.31296 |     260.36224 |       1.00000 |     287.54193 |      51.50000 |       4.00000 |   28186.23633 |    -171.71036 |  -49623.19531 |      59.87742 |      -4.43505 |     -39.57461 |   55969.46484 |       9.21139 | 
    138.79654 |     139.21469 |     139.77261 |     139.57407 |     159.72421 |     160.84746 |     160.84746 |  -29014.76758 |    2575.26367 |    -976.72449 |      -0.00250 |      -0.00117 |       0.00096 |       2.70428 |       0.10930 |      56.85889 |      55.47227 |       5.76050 |      -0.00105 |      56.84706 |      -3.05412 |      -0.02924 |      51.94510 |       4.41085 |     273.05167 |     258.96912 |       1.00000 |     286.17703 |      51.50000 |       4.00000 |   28192.22266 |    -172.15204 |  -49627.15234 |      59.87556 |      -4.40639 |     -39.57101 |   55993.00391 |       9.21526 | 
    138.75876 |     139.21054 |     139.76585 |     139.57008 |     159.68074 |     160.83969 |     160.83971 |  -25475.38477 |    2518.03760 |   -1237.12695 |      -0.00313 |      -0.00089 |       0.00092 |       2.68787 |       0.10379 |      56.86431 |      55.47766 |       5.72310 |       0.00324 |      56.84880 |      -3.03312 |      -0.02726 |      51.94513 |       4.41094 |     271.79797 |     257.44949 |       1.00000 |     284.82083 |      51.50000 |       4.00000 |   28198.21484 |    -172.59151 |  -49631.11328 |      59.87511 |      -4.37995 |     -39.56834 |   56016.57422 |       9.21914 | 
    138.72530 |     139.20985 |     139.76260 |     139.56927 |     159.64223 |     160.83595 |     160.83595 |  -21994.32813 |    2417.84082 |   -1463.51013 |      -0.00367 |      -0.00062 |       0.00088 |       2.66818 |       0.09985 |      56.86951 |      55.48283 |       5.68423 |       0.00715 |      56.85054 |      -3.01394 |      -0.02508 |      51.94517 |       4.41102 |     270.55463 |     255.96982 |       1.00000 |     283.47742 |      51.50000 |       4.00000 |   28204.19727 |    -173.02769 |  -49635.06641 |      59.87603 |      -4.35588 |     -39.56654 |   56040.10547 |       9.22301 | 
    138.69604 |     139.21257 |     139.76279 |     139.57159 |     159.60857 |     160.83615 |     160.83617 |      16.40459 |    2284.66455 |   -1654.87756 |      -0.00392 |      -0.00036 |       0.00084 |       2.64603 |       0.09739 |      56.87447 |      55.48777 |       5.64551 |       0.01065 |      56.85232 |      -2.99736 |      -0.02272 |      51.94520 |       4.41111 |     269.31577 |     254.47029 |       1.00000 |     282.14099 |      51.50000 |       4.00000 |   28210.19336 |    -173.46268 |  -49639.02734 |      59.87829 |      -4.33519 |     -39.56557 |   56063.68359 |       9.22690 | 
    138.67104 |     139.21870 |     139.76642 |     139.57690 |     159.57979 |     160.84033 |     160.84032 |   12130.69824 |    3969.65869 |   -1738.07678 |      -0.00374 |      -0.00003 |       0.00079 |       2.62408 |       0.09654 |      56.87913 |      55.49240 |       5.61010 |       0.01362 |      56.85415 |      -2.98391 |      -0.02022 |      51.94524 |       4.41120 |     268.08466 |     253.08481 |       1.00000 |     280.81665 |      51.50000 |       4.00000 |   28216.18164 |    -173.89523 |  -49642.98438 |      59.88186 |      -4.31853 |     -39.56538 |   56087.23828 |       9.23077 | 
    138.65022 |     139.22801 |     139.77324 |     139.58511 |     159.55583 |     160.84819 |     160.84819 |   23630.31250 |    4270.59277 |   -1810.01855 |      -0.00320 |       0.00045 |       0.00074 |       2.60450 |       0.09812 |      56.88350 |      55.49675 |       5.57965 |       0.01600 |      56.85603 |      -2.97302 |      -0.01754 |      51.94527 |       4.41129 |     266.85898 |     251.64890 |       1.00000 |     279.50302 |      51.50000 |       4.00000 |   28222.16797 |    -174.32610 |  -49646.94141 |      59.88669 |      -4.30518 |     -39.56590 |   56110.76953 |       9.23464 | 
    138.63344 |     139.24016 |     139.78290 |     139.59601 |     159.53651 |     160.85930 |     160.85930 |   25099.65625 |    2389.15723 |   -1919.84155 |      -0.00263 |       0.00078 |       0.00068 |       2.58810 |       0.10207 |      56.88757 |      55.50079 |       5.55345 |       0.01778 |      56.85797 |      -2.96322 |      -0.01492 |      51.94531 |       4.41137 |     265.63773 |     250.20786 |       1.00000 |     278.19928 |      51.50000 |       4.00000 |   28228.15234 |    -174.75562 |  -49650.89453 |      59.89271 |      -4.29326 |     -39.56712 |   56134.31250 |       9.23852 | 
    138.62051 |     139.25491 |     139.79524 |     139.60942 |     159.52164 |     160.87349 |     160.87347 |   26280.19336 |    1225.35144 |   -1978.55811 |      -0.00203 |       0.00095 |       0.00063 |       2.57506 |       0.10734 |      56.89134 |      55.50453 |       5.53144 |       0.01908 |      56.85998 |      -2.95425 |      -0.01242 |      51.94534 |       4.41146 |     264.41928 |     248.75027 |       1.00000 |     276.90363 |      51.50000 |       4.00000 |   28234.14258 |    -175.18433 |  -49654.85156 |      59.89986 |      -4.28247 |     -39.56899 |   56157.86719 |       9.24240 | 
    138.61130 |     139.27208 |     139.80998 |     139.62524 |     159.51103 |     160.89046 |     160.89047 |   27276.61133 |    2415.72021 |   -1925.84314 |      -0.00141 |       0.00112 |       0.00057 |       2.56553 |       0.11340 |      56.89480 |      55.50796 |       5.51358 |       0.01987 |      56.86207 |      -2.94590 |      -0.01000 |      51.94538 |       4.41155 |     263.20404 |     247.29190 |       1.00000 |     275.61655 |      51.50000 |       4.00000 |   28240.13477 |    -175.61209 |  -49658.80859 |      59.90808 |      -4.27254 |     -39.57142 |   56181.43750 |       9.24627 | 
    138.60556 |     139.29152 |     139.82703 |     139.64322 |     159.50444 |     160.91006 |     160.91006 |   28255.23438 |    9355.65918 |   -1582.51538 |      -0.00076 |       0.00195 |       0.00052 |       2.55968 |       0.12247 |      56.89793 |      55.51106 |       5.49991 |       0.01986 |      56.86438 |      -2.93809 |      -0.00735 |      51.94541 |       4.41164 |     261.99252 |     245.84203 |       1.00000 |     274.33832 |      51.50000 |       4.00000 |   28246.12500 |    -176.03871 |  -49662.76563 |      59.91738 |      -4.26333 |     -39.57425 |   56204.99219 |       9.25015 | 
    138.60309 |     139.31311 |     139.84618 |     139.66324 |     159.50159 |     160.93211 |     160.93210 |   38886.80078 |   21137.48633 |    -877.17255 |      -0.00001 |       0.00398 |       0.00049 |       2.55772 |       0.14007 |      56.90086 |      55.51396 |       5.49082 |       0.01850 |      56.86700 |      -2.93094 |      -0.00430 |      51.94545 |       4.41172 |     260.78271 |     244.42636 |       1.00000 |     273.06653 |      51.50000 |       4.00000 |   28252.12109 |    -176.46487 |  -49666.72656 |      59.92778 |      -4.25503 |     -39.57732 |   56228.57422 |       9.25403 | 
